Sample,Feature,Feature_Value,SHAP_Value,Influence,Prediction,Actual_RUL
6,Sensor_7,-0.7149330542572565,-1.2018007677033893,decreases predicted RUL,53.556209564208984,71.0
6,Sensor_8,0.73284717529115,0.2400767607614398,increases predicted RUL,53.556209564208984,71.0
6,Sensor_9,-1.3268061976706809,7.2455042488873005,increases predicted RUL,53.556209564208984,71.0
6,Sensor_11,1.0228774300095045,-5.42415420524776,decreases predicted RUL,53.556209564208984,71.0
6,Sensor_12,-0.6873489622594271,-0.10322392647503875,decreases predicted RUL,53.556209564208984,71.0
6,Sensor_13,0.7201584570070412,0.506603267043829,increases predicted RUL,53.556209564208984,71.0
6,Sensor_14,-1.6261522529808567,6.563681999221444,increases predicted RUL,53.556209564208984,71.0
6,Sensor_15,0.988860185836666,-3.8799226104747504,decreases predicted RUL,53.556209564208984,71.0
6,Sensor_17,0.6722174335610991,-2.293902854435146,decreases predicted RUL,53.556209564208984,71.0
6,Sensor_20,-1.0468219608899427,-4.4840193937998265,decreases predicted RUL,53.556209564208984,71.0
6,Sensor_21,-0.9724227859134532,-3.9572756122797728,decreases predicted RUL,53.556209564208984,71.0
7,Sensor_2,0.9367506919684166,-5.231587289716117,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_3,0.8814976579158739,0.06437180936336517,increases predicted RUL,62.19413375854492,55.0
7,Sensor_4,1.026456171974155,-5.024739696644247,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_7,-0.6978962986716977,-1.4801898354198784,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_8,0.56970841927787,1.9705602303147316,increases predicted RUL,62.19413375854492,55.0
7,Sensor_9,-0.48978741657776675,2.70154790696688,increases predicted RUL,62.19413375854492,55.0
7,Sensor_11,1.1434676354644953,-9.348104901611805,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_12,-0.664829384700271,-1.2999006526079029,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_13,0.6300608209170154,-2.2566143246367574,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_14,-0.8149345916709525,4.236362093128264,increases predicted RUL,62.19413375854492,55.0
7,Sensor_15,1.2442308176345254,-2.1077305041253567,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_17,0.7238176730359623,-4.275909368414432,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_20,-1.1983335997732811,-2.664720901288092,decreases predicted RUL,62.19413375854492,55.0
7,Sensor_21,-1.0947241994595158,8.76378201879561,increases predicted RUL,62.19413375854492,55.0
8,Sensor_2,0.47565033668511963,0.9663414526730776,increases predicted RUL,56.97117233276367,55.0
8,Sensor_3,0.330230827488956,-1.5000619170605205,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_4,0.4609602035731116,-5.496822586748749,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_7,-0.5276003258227696,-2.589624074869789,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_8,0.26733917321910655,-3.6365407137200236,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_9,-0.415153662529777,1.530276846839115,increases predicted RUL,56.97117233276367,55.0
8,Sensor_11,0.48613279004317195,-6.562333178240806,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_12,-0.514092279691498,-0.20277591224294156,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_13,0.247145867533861,-1.4676497794571333,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_14,-0.490958318195762,3.344180560670793,increases predicted RUL,56.97117233276367,55.0
8,Sensor_15,0.839344057213431,-6.315474360249937,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_17,0.3626159967119186,-2.9311861284077168,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_20,-0.7047588743312357,-1.6507688043639064,decreases predicted RUL,56.97117233276367,55.0
8,Sensor_21,-0.5939482367748921,-4.4208234215620905,decreases predicted RUL,56.97117233276367,55.0
9,Sensor_2,0.0752886181830996,-6.196757392608561,decreases predicted RUL,65.90668487548828,66.0
9,Sensor_3,0.06065510814850399,-0.2286923846695572,decreases predicted RUL,65.90668487548828,66.0
9,Sensor_4,-0.06412620685714776,2.832644965266809,increases predicted RUL,65.90668487548828,66.0
9,Sensor_7,-0.3774907608525293,-0.19729899684898555,decreases predicted RUL,65.90668487548828,66.0
9,Sensor_8,-0.04487465294412289,4.761855564604048,increases predicted RUL,65.90668487548828,66.0
9,Sensor_9,0.06487325010218911,-7.8692642990499735,decreases predicted RUL,65.90668487548828,66.0
9,Sensor_11,-0.14992143088609472,-2.1096738246269524,decreases predicted RUL,65.90668487548828,66.0
9,Sensor_12,-0.35008606332632985,1.1911752131127287,increases predicted RUL,65.90668487548828,66.0
9,Sensor_13,-0.021739265173044257,4.412431380711496,increases predicted RUL,65.90668487548828,66.0
9,Sensor_14,0.08352492729286182,-9.039283849298954,decreases predicted RUL,65.90668487548828,66.0
9,Sensor_15,0.4638847719409139,-3.830548268611892,decreases predicted RUL,65.90668487548828,66.0
9,Sensor_17,0.04011449999402227,0.9543868176406249,increases predicted RUL,65.90668487548828,66.0
9,Sensor_20,-0.27532097761895424,0.5388432154431939,increases predicted RUL,65.90668487548828,66.0
9,Sensor_21,-0.38848619894706354,-4.572778784204274,decreases predicted RUL,65.90668487548828,66.0
10,Sensor_2,0.7318647270512451,-2.965785536915064,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_3,0.726836594346195,-0.6637768731452525,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_4,0.7030370022939171,1.6416209118178813,increases predicted RUL,86.5636978149414,77.0
10,Sensor_7,-0.5851530631790246,-0.790434165741317,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_8,0.28280922766866157,4.672766622737981,increases predicted RUL,86.5636978149414,77.0
10,Sensor_9,0.17777508299881692,-3.142199961002916,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_11,0.7509583392776605,1.1519955899566412,increases predicted RUL,86.5636978149414,77.0
10,Sensor_12,-0.5666379606628674,-0.8921886734497093,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_13,0.316126870165097,5.324912384850904,increases predicted RUL,86.5636978149414,77.0
10,Sensor_14,0.00046654233895320195,-2.018278260715306,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_15,0.9977613256469262,-0.1770498906262219,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_17,0.7754179125108258,-2.116153978742659,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_20,-0.9464338811390149,-1.4959246767684817,decreases predicted RUL,86.5636978149414,77.0
10,Sensor_21,-0.8194840628443246,3.5058461390435696,increases predicted RUL,86.5636978149414,77.0
11,Sensor_2,0.4303102275385166,-1.4257373586297035,decreases predicted RUL,107.7976303100586,115.0
11,Sensor_3,0.3424782671014112,-0.5319873092230409,decreases predicted RUL,107.7976303100586,115.0
11,Sensor_4,0.6390571842000888,-3.9573219856247306,decreases predicted RUL,107.7976303100586,115.0
11,Sensor_7,-0.5431338382684244,0.18661425891332328,increases predicted RUL,107.7976303100586,115.0
11,Sensor_8,0.4206333491279846,6.648443186189979,increases predicted RUL,107.7976303100586,115.0
11,Sensor_9,-0.7916484037755748,5.761440337169915,increases predicted RUL,107.7976303100586,115.0
11,Sensor_11,0.6201219072153843,2.8478129091090523,increases predicted RUL,107.7976303100586,115.0
11,Sensor_12,-0.5467722053749917,1.8441707598394714,increases predicted RUL,107.7976303100586,115.0
11,Sensor_13,0.39918562843605976,7.206783834728412,increases predicted RUL,107.7976303100586,115.0
11,Sensor_14,-0.9711802462192304,6.034482284943806,increases predicted RUL,107.7976303100586,115.0
11,Sensor_15,0.7265067633255822,-1.9028150743397418,decreases predicted RUL,107.7976303100586,115.0
11,Sensor_17,0.33681587697448717,5.170388288795948,increases predicted RUL,107.7976303100586,115.0
11,Sensor_20,-0.699181758789519,-3.0131396038923413,decreases predicted RUL,107.7976303100586,115.0
11,Sensor_21,-0.5914080351764183,-0.2197714732028544,decreases predicted RUL,107.7976303100586,115.0
12,Sensor_2,0.2960008476137155,3.590491081820801,increases predicted RUL,111.77055358886719,115.0
12,Sensor_3,-0.05280702109141491,-1.1740212653530762,decreases predicted RUL,111.77055358886719,115.0
12,Sensor_4,0.1880351431171081,0.46177991293370724,increases predicted RUL,111.77055358886719,115.0
12,Sensor_7,-0.37849292294579906,0.5968168471008539,increases predicted RUL,111.77055358886719,115.0
12,Sensor_8,0.04372656799383069,6.283504924896988,increases predicted RUL,111.77055358886719,115.0
12,Sensor_9,-0.10625248767771112,1.8800283088348806,increases predicted RUL,111.77055358886719,115.0
12,Sensor_11,0.1417019417828383,7.163289385207463,increases predicted RUL,111.77055358886719,115.0
12,Sensor_12,-0.4177964429907316,2.1291181445121765,increases predicted RUL,111.77055358886719,115.0
12,Sensor_13,0.09932943332322822,5.174441362498328,increases predicted RUL,111.77055358886719,115.0
12,Sensor_14,-0.11015262343630396,2.5580028376716655,increases predicted RUL,111.77055358886719,115.0
12,Sensor_15,0.6251028300560902,0.5310251377522945,increases predicted RUL,111.77055358886719,115.0
12,Sensor_17,0.18201515854989667,2.444777613854967,increases predicted RUL,111.77055358886719,115.0
12,Sensor_20,-0.4324097320440125,-0.060364828910678625,decreases predicted RUL,111.77055358886719,115.0
12,Sensor_21,-0.4414432066616007,-3.7438530190847814,decreases predicted RUL,111.77055358886719,115.0
13,Sensor_2,1.2318891383000241,-5.269090314162895,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_3,0.9571280734202836,-0.6303012890275568,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_4,1.1939691306488078,-8.300870603881776,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_7,-0.7724857916135156,-3.309305468806997,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_8,0.5500192590692583,-6.210094205569476,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_9,0.28396026627674037,1.9387798495590687,increases predicted RUL,32.70059585571289,31.0
13,Sensor_11,1.3357814271704953,-8.848578445846215,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_12,-0.7148728903872812,-2.081782524473965,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_13,0.500545469037227,-5.000597780570388,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_14,-0.006772275591386113,3.5286270640790462,increases predicted RUL,32.70059585571289,31.0
13,Sensor_15,1.1897497032786155,-5.664486895315349,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_17,1.1495196487035857,-4.081165248993784,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_20,-1.2810608136420973,-4.512721376493573,decreases predicted RUL,32.70059585571289,31.0
13,Sensor_21,-1.3359504171097683,-0.6441935789771378,decreases predicted RUL,32.70059585571289,31.0
14,Sensor_2,-0.7934449825408109,2.17324211448431,increases predicted RUL,119.68401336669922,108.0
14,Sensor_3,-0.6253005460488119,3.853278363822028,increases predicted RUL,119.68401336669922,108.0
14,Sensor_4,-0.7914268973742863,6.442842009593733,increases predicted RUL,119.68401336669922,108.0
14,Sensor_7,-0.2325351723619567,3.0465713129378855,increases predicted RUL,119.68401336669922,108.0
14,Sensor_8,-0.471004334599966,-2.031514714937657,decreases predicted RUL,119.68401336669922,108.0
14,Sensor_9,-0.5185046526160153,-0.8760529770806897,decreases predicted RUL,119.68401336669922,108.0
14,Sensor_11,-0.8001627348100674,1.2473694551736116,increases predicted RUL,119.68401336669922,108.0
14,Sensor_12,-0.2612967524786116,3.4509363234974444,increases predicted RUL,119.68401336669922,108.0
14,Sensor_13,-0.4961596302111897,6.260817565023899,increases predicted RUL,119.68401336669922,108.0
14,Sensor_14,-0.42443013435981825,1.4546574314008467,increases predicted RUL,119.68401336669922,108.0
14,Sensor_15,-0.4279557232726121,2.627427297644317,increases predicted RUL,119.68401336669922,108.0
14,Sensor_17,-0.7209890322602126,2.0169107015244663,increases predicted RUL,119.68401336669922,108.0
14,Sensor_20,0.1624825924059085,4.142773344647139,increases predicted RUL,119.68401336669922,108.0
14,Sensor_21,0.22444585992386248,1.765051026828587,increases predicted RUL,119.68401336669922,108.0
15,Sensor_2,-0.9641119971586862,-2.1824951954185963,decreases predicted RUL,93.34232330322266,56.0
15,Sensor_3,-1.1949880538443294,-1.450722728855908,decreases predicted RUL,93.34232330322266,56.0
15,Sensor_4,-0.9721639374095978,4.65023590484634,increases predicted RUL,93.34232330322266,56.0
15,Sensor_7,-1.0522321816486537,3.2872814387083054,increases predicted RUL,93.34232330322266,56.0
15,Sensor_8,-1.8295563889865678,6.793912813067436,increases predicted RUL,93.34232330322266,56.0
15,Sensor_9,-1.2322813251951086,-6.8726059300825,decreases predicted RUL,93.34232330322266,56.0
15,Sensor_11,-1.0366141180551454,6.792686091735959,increases predicted RUL,93.34232330322266,56.0
15,Sensor_12,-1.0883794191967302,-2.0583965614205226,decreases predicted RUL,93.34232330322266,56.0
15,Sensor_13,-1.8419930693088893,-10.197889670263976,decreases predicted RUL,93.34232330322266,56.0
15,Sensor_14,-1.1302618878787367,-5.061009329976514,decreases predicted RUL,93.34232330322266,56.0
15,Sensor_15,0.23329921047680327,2.943242638371885,increases predicted RUL,93.34232330322266,56.0
15,Sensor_17,-1.2627915467462791,-0.07933879597112536,decreases predicted RUL,93.34232330322266,56.0
15,Sensor_20,-0.4259030972453388,4.6501632342115045,increases predicted RUL,93.34232330322266,56.0
15,Sensor_21,-0.4283704618499419,3.0584191500674933,increases predicted RUL,93.34232330322266,56.0
16,Sensor_2,-0.4790583766658355,1.4124113789875992,increases predicted RUL,118.455322265625,136.0
16,Sensor_3,-0.3672460030553835,1.2245647478848696,increases predicted RUL,118.455322265625,136.0
16,Sensor_4,-0.6027696791139797,5.428620784077793,increases predicted RUL,118.455322265625,136.0
16,Sensor_7,0.23726410036082854,2.6542204809375107,increases predicted RUL,118.455322265625,136.0
16,Sensor_8,-0.11941218801912949,-1.043785700108856,decreases predicted RUL,118.455322265625,136.0
16,Sensor_9,-0.17599434662772034,-0.36934746941551566,decreases predicted RUL,118.455322265625,136.0
16,Sensor_11,-0.5747457494497571,5.50803095754236,increases predicted RUL,118.455322265625,136.0
16,Sensor_12,0.22306372377692113,4.140254284720868,increases predicted RUL,118.455322265625,136.0
16,Sensor_13,-0.23009004863139726,3.2481072723167017,increases predicted RUL,118.455322265625,136.0
16,Sensor_14,-0.0321238067846413,1.759172584148473,increases predicted RUL,118.455322265625,136.0
16,Sensor_15,-0.63279703985446,3.6336534349247813,increases predicted RUL,118.455322265625,136.0
16,Sensor_17,-0.3855874756736005,1.906425038119778,increases predicted RUL,118.455322265625,136.0
16,Sensor_20,0.432972696179231,2.7455579917877913,increases predicted RUL,118.455322265625,136.0
16,Sensor_21,0.4413078268765521,2.533915512263775,increases predicted RUL,118.455322265625,136.0
17,Sensor_2,-0.7990055619644548,4.706586541607976,increases predicted RUL,116.01136779785156,132.0
17,Sensor_3,-0.5263636821174685,2.9372498616576195,increases predicted RUL,116.01136779785156,132.0
17,Sensor_4,-0.8176847855436489,4.021538116037846,increases predicted RUL,116.01136779785156,132.0
17,Sensor_7,-0.2842181031719254,4.06333294743672,increases predicted RUL,116.01136779785156,132.0
17,Sensor_8,-0.5807010843332673,-4.254081553546712,decreases predicted RUL,116.01136779785156,132.0
17,Sensor_9,-0.5698566096235598,-2.9519718019873835,decreases predicted RUL,116.01136779785156,132.0
17,Sensor_11,-0.973560415856458,5.948302257806063,increases predicted RUL,116.01136779785156,132.0
17,Sensor_12,-0.34060812664318485,4.087341650389135,increases predicted RUL,116.01136779785156,132.0
17,Sensor_13,-0.5158684881059109,4.119852761272341,increases predicted RUL,116.01136779785156,132.0
17,Sensor_14,-0.44598990378003484,-1.3603922137990594,decreases predicted RUL,116.01136779785156,132.0
17,Sensor_15,-0.34420060169588135,3.8860596427693963,increases predicted RUL,116.01136779785156,132.0
17,Sensor_17,-0.6693887927853491,3.377830325625837,increases predicted RUL,116.01136779785156,132.0
17,Sensor_20,0.01747758832123888,4.158154878910864,increases predicted RUL,116.01136779785156,132.0
17,Sensor_21,0.15601530710642023,2.6020755022764206,increases predicted RUL,116.01136779785156,132.0
18,Sensor_2,-0.4636598490311614,4.124460024759173,increases predicted RUL,115.89741516113281,85.0
18,Sensor_3,-0.3252547815269676,2.080867769778706,increases predicted RUL,115.89741516113281,85.0
18,Sensor_4,-0.4717894344140918,8.896166734397411,increases predicted RUL,115.89741516113281,85.0
18,Sensor_7,-0.21857648606286556,3.1390991220250726,increases predicted RUL,115.89741516113281,85.0
18,Sensor_8,-0.22067072623457315,3.537575663998723,increases predicted RUL,115.89741516113281,85.0
18,Sensor_9,0.06363086404556326,1.0897957952693105,increases predicted RUL,115.89741516113281,85.0
18,Sensor_11,-0.49435227914642943,-0.3199749495834112,decreases predicted RUL,115.89741516113281,85.0
18,Sensor_12,-0.23506182373966375,5.223885876308486,increases predicted RUL,115.89741516113281,85.0
18,Sensor_13,-0.23572115088748002,2.9987976336851716,increases predicted RUL,115.89741516113281,85.0
18,Sensor_14,0.053895912777139364,3.9428708797786385,increases predicted RUL,115.89741516113281,85.0
18,Sensor_15,0.15491546637178114,-0.8001513590570539,decreases predicted RUL,115.89741516113281,85.0
18,Sensor_17,-0.2823869967238739,0.6047007367014885,increases predicted RUL,115.89741516113281,85.0
18,Sensor_20,-0.06896770257538716,3.2302886471152306,increases predicted RUL,115.89741516113281,85.0
18,Sensor_21,0.05177410736414328,-0.6279516355134547,decreases predicted RUL,115.89741516113281,85.0
19,Sensor_2,-0.09495065955602514,3.65227967267856,increases predicted RUL,57.05390548706055,56.0
19,Sensor_3,-0.025407088804785215,-0.4277181555517018,decreases predicted RUL,57.05390548706055,56.0
19,Sensor_4,-0.161998679517406,2.161038004036527,increases predicted RUL,57.05390548706055,56.0
19,Sensor_7,1.237636618462448,-5.297464464587392,decreases predicted RUL,57.05390548706055,56.0
19,Sensor_8,0.48110719833991666,-10.300102501641959,decreases predicted RUL,57.05390548706055,56.0
19,Sensor_9,0.5058038265144615,-2.541405930649489,decreases predicted RUL,57.05390548706055,56.0
19,Sensor_11,0.0014074543907581138,0.027339943684637547,increases predicted RUL,57.05390548706055,56.0
19,Sensor_12,1.2312887163833386,-8.810532012954354,decreases predicted RUL,57.05390548706055,56.0
19,Sensor_13,0.5132154491124369,-9.029406838701107,decreases predicted RUL,57.05390548706055,56.0
19,Sensor_14,0.5363584273028604,-7.18056471273303,decreases predicted RUL,57.05390548706055,56.0
19,Sensor_15,-0.89664677466123,7.887798272771761,increases predicted RUL,57.05390548706055,56.0
19,Sensor_17,0.10461479933760148,0.5217369049205445,increases predicted RUL,57.05390548706055,56.0
19,Sensor_20,1.026005982115241,-1.0060315979644656,decreases predicted RUL,57.05390548706055,56.0
19,Sensor_21,1.1527346538249108,2.97337300516665,increases predicted RUL,57.05390548706055,56.0
20,Sensor_2,0.2600709497994259,-3.976166758686304,decreases predicted RUL,15.515608787536621,18.0
20,Sensor_3,0.4584493058037145,-2.441084030899219,decreases predicted RUL,15.515608787536621,18.0
20,Sensor_4,0.4137007617320601,-4.387639816617593,decreases predicted RUL,15.515608787536621,18.0
20,Sensor_7,1.5934757445793084,3.7054467282723635,increases predicted RUL,15.515608787536621,18.0
20,Sensor_8,0.7792573386397511,-16.034107370185666,decreases predicted RUL,15.515608787536621,18.0
