Sample,Feature,Feature_Value,SHAP_Value,Influence,Prediction,Actual_RUL
8,Sensor_11,-0.1369178459396371,1.6812213897705135,increases predicted RUL,112.20613861083984,111.0
8,Sensor_12,0.07013896681225239,1.1517740249633803,increases predicted RUL,112.20613861083984,111.0
8,Sensor_13,0.20367330109848333,3.5544064521789522,increases predicted RUL,112.20613861083984,111.0
8,Sensor_14,-0.6996604352853776,0.43943748474121946,increases predicted RUL,112.20613861083984,111.0
8,Sensor_15,-0.14210653692076247,0.15742340087890483,increases predicted RUL,112.20613861083984,111.0
8,Sensor_17,-0.11018987649347921,0.7207139015197725,increases predicted RUL,112.20613861083984,111.0
8,Sensor_20,0.028379336289155968,-0.44143199920654297,decreases predicted RUL,112.20613861083984,111.0
8,Sensor_21,0.19380118293149068,0.4886350631713796,increases predicted RUL,112.20613861083984,111.0
9,Sensor_2,-0.48382727331909103,2.7632246971130385,increases predicted RUL,68.5333251953125,96.0
9,Sensor_3,-0.3574161273084615,0.2669195175170884,increases predicted RUL,68.5333251953125,96.0
9,Sensor_4,-0.6219268025487662,2.1304528236389118,increases predicted RUL,68.5333251953125,96.0
9,Sensor_7,0.5822006383231064,-1.5594394683837933,decreases predicted RUL,68.5333251953125,96.0
9,Sensor_8,-0.4374471201062352,-0.7039519309997502,decreases predicted RUL,68.5333251953125,96.0
9,Sensor_9,-0.09329356925728653,3.9358511924743667,increases predicted RUL,68.5333251953125,96.0
9,Sensor_11,-0.543536176158225,-0.13331565856933736,decreases predicted RUL,68.5333251953125,96.0
9,Sensor_12,0.5270661142941,-0.24136486053466655,decreases predicted RUL,68.5333251953125,96.0
9,Sensor_13,-0.5527524309050338,-4.133547782897949,decreases predicted RUL,68.5333251953125,96.0
9,Sensor_14,-0.04214375052301321,-1.2688863754272433,decreases predicted RUL,68.5333251953125,96.0
9,Sensor_15,-0.43791396661119025,1.134167194366455,increases predicted RUL,68.5333251953125,96.0
9,Sensor_17,-0.5105190531488413,-0.3716639518737779,decreases predicted RUL,68.5333251953125,96.0
9,Sensor_20,0.45329429725352094,-1.4796712875366254,decreases predicted RUL,68.5333251953125,96.0
9,Sensor_21,0.41209570256830796,2.1318775177001967,increases predicted RUL,68.5333251953125,96.0
10,Sensor_2,0.24011314502958275,-8.49323320388794,decreases predicted RUL,92.65188598632812,97.0
10,Sensor_3,0.13353144157082325,-0.09078655242920064,decreases predicted RUL,92.65188598632812,97.0
10,Sensor_4,0.20848196708487646,-6.03960552215576,decreases predicted RUL,92.65188598632812,97.0
10,Sensor_7,-0.12531337653910157,0.3859325408935561,increases predicted RUL,92.65188598632812,97.0
10,Sensor_8,0.7966379979286493,2.5108755111694308,increases predicted RUL,92.65188598632812,97.0
10,Sensor_9,-1.1788123728721818,0.48164329528808736,increases predicted RUL,92.65188598632812,97.0
10,Sensor_11,0.24424003634629426,-1.6993825912475629,decreases predicted RUL,92.65188598632812,97.0
10,Sensor_12,-0.31546958138903697,5.343511390686039,increases predicted RUL,92.65188598632812,97.0
10,Sensor_13,0.7292779457628922,1.8137123107910114,increases predicted RUL,92.65188598632812,97.0
10,Sensor_14,-1.272577401817913,6.499322414398193,increases predicted RUL,92.65188598632812,97.0
10,Sensor_15,0.0003844405684833063,-0.7565645217895494,decreases predicted RUL,92.65188598632812,97.0
10,Sensor_17,-0.22641447616761667,-1.0431861877441335,decreases predicted RUL,92.65188598632812,97.0
10,Sensor_20,-0.11547208278732518,-0.6764730453491268,decreases predicted RUL,92.65188598632812,97.0
10,Sensor_21,-0.1607357224693498,-3.014526748657225,decreases predicted RUL,92.65188598632812,97.0
11,Sensor_2,-0.5014258249253506,2.7813690185546847,increases predicted RUL,95.84432983398438,124.0
11,Sensor_3,-0.6513648677185117,0.5104717254638729,increases predicted RUL,95.84432983398438,124.0
11,Sensor_4,-0.6363706264787062,1.9287683486938505,increases predicted RUL,95.84432983398438,124.0
11,Sensor_7,0.6775602404540103,-1.8291100502014146,decreases predicted RUL,95.84432983398438,124.0
11,Sensor_8,-0.758647356306934,-0.45122432708740234,decreases predicted RUL,95.84432983398438,124.0
11,Sensor_9,0.09968412984847513,3.7190217018127427,increases predicted RUL,95.84432983398438,124.0
11,Sensor_11,-0.6962988637541551,4.923281097412108,increases predicted RUL,95.84432983398438,124.0
11,Sensor_12,0.6862448891141719,-3.6262544631957994,decreases predicted RUL,95.84432983398438,124.0
11,Sensor_13,-0.8225071956279598,-3.838787174224855,decreases predicted RUL,95.84432983398438,124.0
11,Sensor_14,0.17343927169062298,-4.216960334777831,decreases predicted RUL,95.84432983398438,124.0
11,Sensor_15,-0.5979496789784097,1.7318684577941923,increases predicted RUL,95.84432983398438,124.0
11,Sensor_17,-0.5492605863735541,-0.1639081954956083,decreases predicted RUL,95.84432983398438,124.0
11,Sensor_20,0.5019824698640172,-1.2208059310913129,decreases predicted RUL,95.84432983398438,124.0
11,Sensor_21,0.7563229725940035,1.0092910766601548,increases predicted RUL,95.84432983398438,124.0
12,Sensor_2,-0.5402226318755254,3.458193016052249,increases predicted RUL,89.47465515136719,95.0
12,Sensor_3,-0.29028190161054945,0.1555238723754897,increases predicted RUL,89.47465515136719,95.0
12,Sensor_4,-0.4231353427376181,2.524594879150392,increases predicted RUL,89.47465515136719,95.0
12,Sensor_7,0.47124906333193506,-0.39396190643310547,decreases predicted RUL,89.47465515136719,95.0
12,Sensor_8,-0.5388787736432105,-0.5198427200317397,decreases predicted RUL,89.47465515136719,95.0
12,Sensor_9,-0.10325627958800199,4.17051181793213,increases predicted RUL,89.47465515136719,95.0
12,Sensor_11,-0.5218199117450766,-1.5804202079772978,decreases predicted RUL,89.47465515136719,95.0
12,Sensor_12,0.5867242581789555,-2.6540916442871136,decreases predicted RUL,89.47465515136719,95.0
12,Sensor_13,-0.5305046152578599,-4.4224843025207505,decreases predicted RUL,89.47465515136719,95.0
12,Sensor_14,-0.053152512964619945,-1.1349424362182603,decreases predicted RUL,89.47465515136719,95.0
12,Sensor_15,-0.5098527123570671,1.2185964584350586,increases predicted RUL,89.47465515136719,95.0
12,Sensor_17,-0.2909836982088041,-0.16688213348388814,decreases predicted RUL,89.47465515136719,95.0
12,Sensor_20,0.51415451301665,-1.1516025543212862,decreases predicted RUL,89.47465515136719,95.0
12,Sensor_21,0.36954536158450957,0.9811313629150362,increases predicted RUL,89.47465515136719,95.0
13,Sensor_2,0.02188047344362673,1.2795639038086009,increases predicted RUL,112.98299407958984,107.0
13,Sensor_3,-0.03514419942936925,-0.023794937133779115,decreases predicted RUL,112.98299407958984,107.0
13,Sensor_4,0.02061254194832489,1.2394977569580092,increases predicted RUL,112.98299407958984,107.0
13,Sensor_7,-0.19941264926263647,-0.8236566543579187,decreases predicted RUL,112.98299407958984,107.0
13,Sensor_8,0.6970677738445862,1.462874412536614,increases predicted RUL,112.98299407958984,107.0
13,Sensor_9,-1.147527865790694,1.0044261932373004,increases predicted RUL,112.98299407958984,107.0
13,Sensor_11,0.11279467640753235,-0.27655334472655824,decreases predicted RUL,112.98299407958984,107.0
13,Sensor_12,-0.20743735810097688,3.0480432510375977,increases predicted RUL,112.98299407958984,107.0
13,Sensor_13,0.7389027869040088,2.9783596038818345,increases predicted RUL,112.98299407958984,107.0
13,Sensor_14,-1.228667234961098,5.747626495361331,increases predicted RUL,112.98299407958984,107.0
13,Sensor_15,0.01194707548249623,-0.8941923141479577,decreases predicted RUL,112.98299407958984,107.0
13,Sensor_17,-0.060566938043970314,1.3667821884155344,increases predicted RUL,112.98299407958984,107.0
13,Sensor_20,0.020089360772359833,0.12701740264892436,increases predicted RUL,112.98299407958984,107.0
13,Sensor_21,0.005792869607007602,-3.1408000946044936,decreases predicted RUL,112.98299407958984,107.0
14,Sensor_2,-0.7238075224954603,2.798867416381839,increases predicted RUL,109.51095581054688,83.0
14,Sensor_3,-0.49873073650348276,0.3097911834716811,increases predicted RUL,109.51095581054688,83.0
14,Sensor_4,-0.8112964449040783,2.9626564979553294,increases predicted RUL,109.51095581054688,83.0
14,Sensor_7,0.948950956471098,0.4851841926574636,increases predicted RUL,109.51095581054688,83.0
14,Sensor_8,-0.8121807290080324,0.21639137268066833,increases predicted RUL,109.51095581054688,83.0
14,Sensor_9,-0.42410083728366255,1.974463844299315,increases predicted RUL,109.51095581054688,83.0
14,Sensor_11,-0.9486568329690092,3.6415206909179645,increases predicted RUL,109.51095581054688,83.0
14,Sensor_12,0.9254198114162391,-4.408440971374517,decreases predicted RUL,109.51095581054688,83.0
14,Sensor_13,-0.7084871404355004,-4.114895439147951,decreases predicted RUL,109.51095581054688,83.0
14,Sensor_14,-0.3448218104532501,0.5435604095459041,increases predicted RUL,109.51095581054688,83.0
14,Sensor_15,-0.6972454125431409,2.842485427856438,increases predicted RUL,109.51095581054688,83.0
14,Sensor_17,-0.5750882751900289,0.15602493286132812,increases predicted RUL,109.51095581054688,83.0
14,Sensor_20,0.9567742640211939,3.2128120422363295,increases predicted RUL,109.51095581054688,83.0
14,Sensor_21,0.860527889289021,1.5511882781982465,increases predicted RUL,109.51095581054688,83.0
15,Sensor_2,-0.7218076870856368,2.8367017745971665,increases predicted RUL,111.35712432861328,84.0
15,Sensor_3,-0.6895315557975004,0.5301572799682646,increases predicted RUL,111.35712432861328,84.0
15,Sensor_4,-0.8496059102197954,2.716406440734872,increases predicted RUL,111.35712432861328,84.0
15,Sensor_7,0.8350617634048046,0.6319284439086985,increases predicted RUL,111.35712432861328,84.0
15,Sensor_8,-0.6459455190434861,-1.3923601150512752,decreases predicted RUL,111.35712432861328,84.0
15,Sensor_9,-0.36474119773144476,2.7817012786865263,increases predicted RUL,111.35712432861328,84.0
15,Sensor_11,-0.8018848390042895,7.12359800338745,increases predicted RUL,111.35712432861328,84.0
15,Sensor_12,0.9449442948694798,-4.271510696411141,decreases predicted RUL,111.35712432861328,84.0
15,Sensor_13,-0.6556485782734002,-4.320902156829831,decreases predicted RUL,111.35712432861328,84.0
15,Sensor_14,-0.23019438209697352,0.6043436050414996,increases predicted RUL,111.35712432861328,84.0
15,Sensor_15,-0.8493886605883546,2.4068054199218736,increases predicted RUL,111.35712432861328,84.0
15,Sensor_17,-0.6913128748641664,0.2593662261962848,increases predicted RUL,111.35712432861328,84.0
15,Sensor_20,0.8383734806274774,2.2386228561401396,increases predicted RUL,111.35712432861328,84.0
15,Sensor_21,0.6982897024984217,1.1934843063354492,increases predicted RUL,111.35712432861328,84.0
16,Sensor_2,-0.23944738624116838,1.286191177368167,increases predicted RUL,58.748321533203125,50.0
16,Sensor_3,-0.11820559424588478,-0.11149311065673828,decreases predicted RUL,58.748321533203125,50.0
16,Sensor_4,-0.16152435946502472,0.6971063613891602,increases predicted RUL,58.748321533203125,50.0
16,Sensor_7,0.31532933472928004,1.1821234703063936,increases predicted RUL,58.748321533203125,50.0
16,Sensor_8,-0.7473771725807172,-2.319786643981935,decreases predicted RUL,58.748321533203125,50.0
16,Sensor_9,0.8620488383728532,-31.176143741607667,decreases predicted RUL,58.748321533203125,50.0
16,Sensor_11,-0.3555781634789156,1.8524386405944853,increases predicted RUL,58.748321533203125,50.0
16,Sensor_12,0.47608551861064413,0.39542198181151633,increases predicted RUL,58.748321533203125,50.0
16,Sensor_13,-0.7446398408622202,-3.5816496849060044,decreases predicted RUL,58.748321533203125,50.0
16,Sensor_14,0.9460447043782445,-5.882921409606929,decreases predicted RUL,58.748321533203125,50.0
16,Sensor_15,-0.15021231108930838,-2.142889976501472,decreases predicted RUL,58.748321533203125,50.0
16,Sensor_17,-0.14893140971819163,-0.3742435455322237,decreases predicted RUL,58.748321533203125,50.0
16,Sensor_20,0.15341941594793657,-0.3351985931396442,decreases predicted RUL,58.748321533203125,50.0
16,Sensor_21,0.2764445503741895,0.5149532318115249,increases predicted RUL,58.748321533203125,50.0
17,Sensor_2,-0.1302563728659054,1.7260310173034767,increases predicted RUL,36.88079071044922,28.0
17,Sensor_3,-0.17989209608978637,0.04695148468017862,increases predicted RUL,36.88079071044922,28.0
17,Sensor_4,-0.2090112082931518,2.0094825744628864,increases predicted RUL,36.88079071044922,28.0
17,Sensor_7,0.20460373035926924,2.968095588684072,increases predicted RUL,36.88079071044922,28.0
17,Sensor_8,-0.08243633272637357,0.9253142356872601,increases predicted RUL,36.88079071044922,28.0
17,Sensor_9,-0.2542366261451464,4.8545051574707045,increases predicted RUL,36.88079071044922,28.0
17,Sensor_11,-0.2529875350443907,0.9978105545043974,increases predicted RUL,36.88079071044922,28.0
17,Sensor_12,0.20789504451003135,0.3885572433471651,increases predicted RUL,36.88079071044922,28.0
17,Sensor_13,-0.11613904882881258,4.034069633483881,increases predicted RUL,36.88079071044922,28.0
17,Sensor_14,-0.21520149610507086,1.3742679595947322,increases predicted RUL,36.88079071044922,28.0
17,Sensor_15,-0.09000560690317601,-2.0917861938476463,decreases predicted RUL,36.88079071044922,28.0
17,Sensor_17,-0.3297252314335162,-0.6484733581542983,decreases predicted RUL,36.88079071044922,28.0
17,Sensor_20,0.11026399022499458,-0.13462476730347106,decreases predicted RUL,36.88079071044922,28.0
17,Sensor_21,0.1544841505330859,0.27786626815795046,increases predicted RUL,36.88079071044922,28.0
18,Sensor_2,-0.6010176283335403,2.7669826507568374,increases predicted RUL,84.84171295166016,87.0
18,Sensor_3,-0.6750151658871126,-0.16389160156249716,decreases predicted RUL,84.84171295166016,87.0
18,Sensor_4,-0.802874584489543,2.5643344879150405,increases predicted RUL,84.84171295166016,87.0
18,Sensor_7,0.7451254561818214,-0.7895689964294448,decreases predicted RUL,84.84171295166016,87.0
18,Sensor_8,-0.5501489573698114,-0.4969179153442411,decreases predicted RUL,84.84171295166016,87.0
18,Sensor_9,-0.2711641766979517,3.0262668609619183,increases predicted RUL,84.84171295166016,87.0
18,Sensor_11,-0.7914011251496662,4.796025085449216,increases predicted RUL,84.84171295166016,87.0
18,Sensor_12,0.5726232423516322,-1.8604117393493667,decreases predicted RUL,84.84171295166016,87.0
18,Sensor_13,-0.625057831758853,-3.4589172363281335,decreases predicted RUL,84.84171295166016,87.0
18,Sensor_14,-0.15400326146539323,0.05386333465576598,increases predicted RUL,84.84171295166016,87.0
18,Sensor_15,-0.6932991803821362,1.9009159088134737,increases predicted RUL,84.84171295166016,87.0
18,Sensor_17,-0.704226719272404,-0.6021831512451215,decreases predicted RUL,84.84171295166016,87.0
18,Sensor_20,0.5041955686190432,-1.0985847473144474,decreases predicted RUL,84.84171295166016,87.0
18,Sensor_21,0.6556654573183834,0.9915674209594769,increases predicted RUL,84.84171295166016,87.0
19,Sensor_2,0.6280812145313895,-15.147034931182862,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_3,0.6470201911873565,-0.7863382339477596,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_4,0.6742841781916578,-19.948887157440186,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_7,-0.8592659540774009,-4.98814935684204,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_8,0.6529431554182016,2.687070655822758,increases predicted RUL,11.329174995422363,16.0
19,Sensor_9,-0.027911018459687843,1.3773643493652301,increases predicted RUL,11.329174995422363,16.0
19,Sensor_11,0.6897978751677677,-13.931029796600342,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_12,-0.7252125605255842,-2.6818162918090778,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_13,0.7098111070724374,-0.09531164169311523,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_14,-0.06999067723244938,-5.232623386383054,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_15,0.59162600771789,-3.267361259460447,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_17,0.5355023439183957,-0.4182792663574233,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_20,-0.6045669076473495,-2.8263509750366183,decreases predicted RUL,11.329174995422363,16.0
19,Sensor_21,-0.6849012342845469,-1.5952928543090863,decreases predicted RUL,11.329174995422363,16.0
20,Sensor_2,-0.8165998855102898,2.4462060928344727,increases predicted RUL,57.974735260009766,57.0
20,Sensor_3,-0.6402410723040356,0.8875669479370103,increases predicted RUL,57.974735260009766,57.0
20,Sensor_4,-0.7689871514231434,2.4797710418701158,increases predicted RUL,57.974735260009766,57.0
20,Sensor_7,0.7571018991034717,0.04657039642334837,increases predicted RUL,57.974735260009766,57.0
